Function Name, Cumulative Stack Size, Branch Type
"sns_dd_bmg160_reg_dump",1384,Recursive
"sns_dd_bmi160_hw_mod_acc_set_range",1384,Recursive
"sns_dd_bmi160_hw_mod_gyr_set_range",1384,Recursive
"sns_dd_bmi160_reset",1384,Recursive
"sns_dd_rht_shtc1_run_test",1384,Recursive
"sns_dd_rht_shtc1_set_attr",1384,Recursive
"sns_dd_rht_shtc1_start_measurement",1384,Recursive
"sns_ddf_memhandler_free_ex",1384,Recursive
"sns_ddf_memhandler_malloc_ex",1384,Recursive
"sns_ddf_smgr_notify_daf_ind",1384,Recursive
"sns_ddf_timer_init",1384,Recursive
"sns_init",1384,Recursive
"sns_mgt_akm_set_operation_mode_099xx",1384,Recursive
"sns_rh_parse_report_request",1384,Recursive
"sns_sam_client_resp_cb",1384,Recursive
"sns_sam_client_timer_cb",1384,Recursive
"__assert",1376,Recursive
"alps_dd_hscdtd_get_mag",1376,Recursive
"alps_dd_hscdtd_set_resolution",1376,Recursive
"alps_mag_run_test",1376,Recursive
"alps_mag_set_attrib",1376,Recursive
"alps_prs_get_data",1376,Recursive
"ams_initSensorAls",1376,Recursive
"ams_initSensorProx",1376,Recursive
"ams_initSensorProxGesture",1376,Recursive
"ams_set_als_gain",1376,Recursive
"ams_set_default_reg_values",1376,Recursive
"apds9950_dd_enable_interrupt",1376,Recursive
"apds9950_dd_req_data",1376,Recursive
"bma2x2_set_powerstate",1376,Recursive
"bmg_check_chip_id",1376,Recursive
"bmg_read_wrapper",1376,Recursive
"matrix_float_sq_determinant",1376,Recursive
"mpu6515_HW_test_cleanup",1376,Recursive
"mpu6515_load_dmp_firmware",1376,Recursive
"mpu6515_read_dmp_reg",1376,Recursive
"mpu6515_set_device_powerstate",1376,Recursive
"mpu6515_set_dmp_mode",1376,Recursive
"osal_create_thread",1376,Recursive
"qmi_client_send_msg_sync",1376,Recursive
"scm_qmi_client_connect_service",1376,Recursive
"smgr_mr_qmi_client_ind_cb",1376,Recursive
"smgr_mr_qmi_client_resp_cb",1376,Recursive
"smr_client_check",1376,Recursive
"sns_dd_acc_lis3dh_set_attr",1376,Recursive
"sns_dd_acc_lis3dsh_update_onereg",1376,Recursive
"sns_dd_acc_lsm303d_set_datarate",1376,Recursive
"sns_dd_ad7146_self_test",1376,Recursive
"sns_dd_akm099xx_reset",1376,Recursive
"sns_dd_akm8963_get_data",1376,Recursive
"sns_dd_akm8975_get_data",1376,Recursive
"sns_dd_als_bh1721_reset",1376,Recursive
"sns_dd_als_bh1721_set_attr",1376,Recursive
"sns_dd_als_max44006_enable_sched_data",1376,Recursive
"sns_dd_als_max44006_get_attrib",1376,Recursive
"sns_dd_als_max44006_read_rgb",1376,Recursive
"sns_dd_als_max44009_write_one_byte",1376,Recursive
"sns_dd_ams_tmg399x__alsprx_prx_binary",1376,Recursive
"sns_dd_apds9950_enable_sched_data",1376,Recursive
"sns_dd_apds99xx_req_data",1376,Recursive
"sns_dd_apds99xx_stop_general_timer",1376,Recursive
"sns_dd_gyr_l3g4200d_update_onereg.constprop.2",1376,Recursive
"sns_dd_gyr_update_onereg",1376,Recursive
"sns_dd_mag_lsm303d_set_datarate",1376,Recursive
"sns_dd_mmc3xxx_get_data",1376,Recursive
"sns_dd_mmc3xxx_reset",1376,Recursive
"sns_dd_mpu6050_HW_test_cleanup",1376,Recursive
"sns_dd_mpu6xxx_disable_interrupt",1376,Recursive
"sns_dd_press_lps25h_reset",1376,Recursive
"sns_dd_press_lps25h_set_attr",1376,Recursive
"sns_dd_rht_shtc1_reset",1376,Recursive
"sns_debug_logpkt_commit_cntl",1376,Recursive
"sns_pm_init",1376,Recursive
"sns_sam_clear_algo_timer",1376,Recursive
"sns_sam_client_error_cb",1376,Recursive
"sns_sam_handle_algo_timer",1376,Recursive
"sns_sam_process_release_q",1376,Recursive
"sns_sam_send_pending_batch_inds",1376,Recursive
"xport_open",1376,Recursive
"yas_start_measure_offset",1376,Recursive
"ams_i2c_read_word",1368,Recursive
"apds9950_dd_start_general_timer",1368,Recursive
"apds9950_dd_stop_general_timer",1368,Recursive
"atm_sensor_ifi2c_exit",1368,Recursive
"atm_sensor_ifi2c_init",1368,Recursive
"atm_sensor_ifi2c_read",1368,Recursive
"mpu6515_print_mpu_reg",1368,Recursive
"mpu6515_sensitivity_adjust",1368,Recursive
"mpu6515_set_config_register",1368,Recursive
"mpu6515_validate_device_id",1368,Recursive
"qmi_csi_send_broadcast_ind",1368,Recursive
"qmi_csi_send_broadcast_ind_internal",1368,Recursive
"qmi_csi_send_broadcast_ind_raw",1368,Recursive
"qmi_csi_send_ind",1368,Recursive
"qmi_csi_send_ind_internal",1368,Recursive
"qmi_csi_send_ind_raw",1368,Recursive
"qmi_csi_send_resp",1368,Recursive
"qmi_csi_send_resp_internal",1368,Recursive
"qmi_csi_send_resp_raw",1368,Recursive
"rcevt_register_sigex_name",1368,Recursive
"rcevt_wait_common",1368,Recursive
"rcevt_wait_sigex_handle",1368,Recursive
"smr_csi_connect_cb",1368,Recursive
"smr_remove_service",1368,Recursive
"sns_dd_acc_kxcjk_config_bw",1368,Recursive
"sns_dd_acc_kxcjk_config_motion_int",1368,Recursive
"sns_dd_acc_kxcjk_config_range",1368,Recursive
"sns_dd_acc_kxcjk_get_attr",1368,Recursive
"sns_dd_acc_kxtik_config_bw",1368,Recursive
"sns_dd_acc_kxtik_config_motion_int",1368,Recursive
"sns_dd_acc_kxtik_config_range",1368,Recursive
"sns_dd_acc_kxtik_get_attr",1368,Recursive
"sns_dd_acc_lis3dsh_enable_dbt",1368,Recursive
"sns_dd_acc_lis3dsh_enable_dbt_int",1368,Recursive
"sns_dd_acc_mc3410_config_motion_int",1368,Recursive
"sns_dd_acc_mc3410_enable_sched_data",1368,Recursive
"sns_dd_acc_mc3410_get_accel_data",1368,Recursive
"sns_dd_acc_mc3410_set_datarate",1368,Recursive
"sns_dd_acc_mc3410_set_range",1368,Recursive
"sns_dd_acc_mma8452_get_accel_data",1368,Recursive
"sns_dd_ad7146_get_attrib",1368,Recursive
"sns_dd_ad7146_get_data",1368,Recursive
"sns_dd_al3320b_read_word",1368,Recursive
"sns_dd_als_bh1721_get_attr",1368,Recursive
"sns_dd_als_isl29033_get_data",1368,Recursive
"sns_dd_als_max44006_init_lowpower.part.6",1368,Recursive
"sns_dd_als_max44006_read_clr",1368,Recursive
"sns_dd_als_max44006_set_attrib",1368,Recursive
"sns_dd_alsprx_cm36283_read_word",1368,Recursive
"sns_dd_alsprx_isl29044a_start_general_timer",1368,Recursive
"sns_dd_alsprx_isl29044a_stop_general_timer",1368,Recursive
"sns_dd_alt_bmp085_check_chip_id",1368,Recursive
"sns_dd_alt_bmp085_get_data",1368,Recursive
"sns_dd_alt_bmp085_get_up",1368,Recursive
"sns_dd_alt_bmp085_get_ut",1368,Recursive
"sns_dd_alt_bmp085_read_calibration_params",1368,Recursive
"sns_dd_alt_bmp085_set_attr",1368,Recursive
"sns_dd_alt_bmp280_check_chip_id",1368,Recursive
"sns_dd_ap3216c_read_word",1368,Recursive
"sns_dd_apds99xx_start_general_timer",1368,Recursive
"sns_dd_gyr_l3g4200d_is_fifo_empty",1368,Recursive
"sns_dd_gyro3050_config_mode",1368,Recursive
"sns_dd_gyro3050_set_attr",1368,Recursive
"sns_dd_kxcjk_disable_interrupt",1368,Recursive
"sns_dd_kxcjk_enable_interrupt",1368,Recursive
"sns_dd_kxtik_disable_interrupt",1368,Recursive
"sns_dd_kxtik_enable_interrupt",1368,Recursive
"sns_dd_lsm303d_get_attr",1368,Recursive
"sns_dd_mpu6050_validate_device_id",1368,Recursive
"sns_dd_mpu6xxx_build_odr_list",1368,Recursive
"sns_dd_mpu6xxx_sensitivity_adjust",1368,Recursive
"sns_dd_mpu6xxx_set_config_register",1368,Recursive
"sns_dd_mpu6xxx_set_cycle_mode",1368,Recursive
"sns_dd_mpu6xxx_set_device_powerstate",1368,Recursive
"sns_dd_mpu6xxx_set_wakeup_control",1368,Recursive
"sns_dd_press_lps25h_run_test",1368,Recursive
"sns_dd_start_general_timer",1368,Recursive
"sns_dd_stop_general_timer",1368,Recursive
"sns_dd_stop_general_timer",1368,Recursive
"sns_dd_stop_general_timer",1368,Recursive
"sns_ddf_comm_bus_init_cfg",1368,Recursive
"sns_ddf_malloc_ex",1368,Recursive
"sns_debug_logpkt_commit_send",1368,Recursive
"sns_debug_logpkt_drop",1368,Recursive
"sns_rh_internal_svc_delete_report",1368,Recursive
"sns_sam_alloc_enable_msg",1368,Recursive
"sns_sam_client_init_cb",1368,Recursive
"sns_sam_free_io",1368,Recursive
"sns_sam_pm_adjust_mips",1368,Recursive
"sns_sam_process_resume_q",1368,Recursive
"sns_sam_resume_ind",1368,Recursive
"sns_sam_service_disconnect",1368,Recursive
"sns_sam_timer_cb_algo",1368,Recursive
"sns_sam_timer_cb_dc",1368,Recursive
"sns_smgr_deregister_from_scheduler",1368,Recursive
"sns_smr_task",1368,Recursive
"tmd277x_read_word",1368,Recursive
"yas_start_measure_normal",1368,Recursive
"alps_prs_get_attrib",1360,Recursive
"als_driver_measure_mode",1360,Recursive
"als_driver_rohm_write",1360,Recursive
"ams_i2cWriteChangedShadowRegisters",1360,Recursive
"ams_i2cWriteField_s",1360,Recursive
"ams_i2c_read_buf",1360,Recursive
"ams_i2c_read_byte",1360,Recursive
"apds9950_dd_als_query",1360,Recursive
"apds9950_dd_cct_query",1360,Recursive
"apds9950_dd_prx_query",1360,Recursive
"apds9950_dd_rgb_query",1360,Recursive
"bma2x2_smbus_read_byte",1360,Recursive
"bma2x2_smbus_read_byte_block",1360,Recursive
"bmg160_sbus_read",1360,Recursive
"bmi160_sbus_read_wrapper",1360,Recursive
"bmp_read_wrapper",1360,Recursive
"dummy_func_75",1360,Recursive
"kxcjk_smbus_read_byte_block",1360,Recursive
"kxtik_smbus_read_byte_block",1360,Recursive
"mpu6515_build_odr_list",1360,Recursive
"mpu6515_enable_i2c_slv",1360,Recursive
"mpu6515_setup_orientation",1360,Recursive
"mpu6515_update_mpu_reg_byte",1360,Recursive
"rcecb_register_name",1360,Recursive
"rcecb_unregister_name",1360,Recursive
"smr_csi_disconnect_cb",1360,Recursive
"sns_dd_acc_bma2x2_config_any_motion_lpm1",1360,Recursive
"sns_dd_acc_lis3dh_get_attr",1360,Recursive
"sns_dd_acc_lis3dsh_get_fifo_sample_count",1360,Recursive
"sns_dd_acc_mc3410_get_attr",1360,Recursive
"sns_dd_acc_mma8452_get_attr",1360,Recursive
"sns_dd_adxl350_get_attr",1360,Recursive
"sns_dd_akm099xx_get_attr",1360,Recursive
"sns_dd_al3320b_read_byte",1360,Recursive
"sns_dd_als_bh1721_get_data",1360,Recursive
"sns_dd_alsprx_ap3216c_reset",1360,Recursive
"sns_dd_alsprx_cm36283_reset",1360,Recursive
"sns_dd_alsprx_isl29044a_run_test",1360,Recursive
"sns_dd_alsprx_tmd277x_reset",1360,Recursive
"sns_dd_alt_bmp085_get_attr",1360,Recursive
"sns_dd_alt_bmp280_get_attr",1360,Recursive
"sns_dd_ams_tmg399x_als_query",1360,Recursive
"sns_dd_ams_tmg399x_ct_c_query",1360,Recursive
"sns_dd_ams_tmg399x_get_data",1360,Recursive
"sns_dd_ams_tmg399x_ir_gesture_query",1360,Recursive
"sns_dd_ams_tmg399x_prx_query",1360,Recursive
"sns_dd_ams_tmg399x_rgb_query",1360,Recursive
"sns_dd_ap3216c_read_byte",1360,Recursive
"sns_dd_apds99xx_als_query",1360,Recursive
"sns_dd_apds99xx_prx_query",1360,Recursive
"sns_dd_gyr_get_attr",1360,Recursive
"sns_dd_gyr_l3g4200d_get_attr",1360,Recursive
"sns_dd_gyro3050_get_attr",1360,Recursive
"sns_dd_hall_bu52061_get_attr",1360,Recursive
"sns_dd_lgd20_reg_dump",1360,Recursive
"sns_dd_mag_lsm303dlhc_get_attr",1360,Recursive
"sns_dd_mag_yas_get_attrib",1360,Recursive
"sns_dd_press_lps331ap_get_attr",1360,Recursive
"sns_dd_rht_shtc1_get_attr",1360,Recursive
"sns_ddf_close_port",1360,Recursive
"sns_ddf_comm_bus_free_cfg",1360,Recursive
"sns_ddf_mfree_ex",1360,Recursive
"sns_ddf_open_port",1360,Recursive
"sns_ddf_signal_dispatch",1360,Recursive
"sns_ddf_timer_release",1360,Recursive
"sns_logpkt_malloc",1360,Recursive
"sns_smgr_fifo_set_watermark",1360,Recursive
"sns_smr_client_release_cb",1360,Recursive
"tmd277x_read_buf",1360,Recursive
"tmd277x_read_byte",1360,Recursive
"xport_handle_event",1360,Recursive
"yas_read",1360,Recursive
"apds9950_dd_disable_interrupt",1352,Recursive
"atm_sensor_ifsys_memhandler_alloc",1352,Recursive
"fprintf",1352,Recursive
"ipc_router_qdi_init",1352,Recursive
"qmi_csi_loopback_xport_handle_event",1352,Recursive
"rcecb_signal_name",1352,Recursive
"rcevt_getcount_name",1352,Recursive
"rcevt_register_sigex_handle",1352,Recursive
"rcevt_unregister_sigex_name",1352,Recursive
"rcinit_initfn_spawn_task",1352,Recursive
"smr_cci_ind_cb",1352,Recursive
"sns_dd_akm8963_get_attr",1352,Recursive
"sns_dd_akm8975_get_attr",1352,Recursive
"sns_dd_als_isl29033_enable_sched_data",1352,Recursive
"sns_dd_alsprx_al3320b_set_als_thresh",1352,Recursive
"sns_dd_ams_tmg399x_enable_sched_data",1352,Recursive
"sns_dd_apds99xx_disable_interrupt",1352,Recursive
"sns_dd_apds99xx_enable_interrupt",1352,Recursive
"sns_dd_apds99xx_enable_sched_data",1352,Recursive
"sns_dd_mmc3xxx_get_attr",1352,Recursive
"sns_ddf_timer_cancel",1352,Recursive
"sns_ddf_timer_dispatch",1352,Recursive
"sns_ddf_timer_start",1352,Recursive
"sns_sam_alloc_input",1352,Recursive
"sns_sam_alloc_output",1352,Recursive
"sns_sam_get_algo_inst",1352,Recursive
"sns_sam_process_sam_ind",1352,Recursive
"uSleep_ClientQDIInit",1352,Recursive
"bmi160_set_reg_fifo_wml",1344,Recursive
"debug_handle_req_cb",1344,Recursive
"diag_handle_req_cb",1344,Recursive
"ipc_router_qdi_open",1344,Recursive
"mpu6515_update_mpu_reg",1344,Recursive
"mpu6515_write_dmp_reg",1344,Recursive
"mpu6515_write_dmp_register",1344,Recursive
"raise",1344,Recursive
"rcecb_register_handle",1344,Recursive
"rcevt_getcontexts_name",1344,Recursive
"rcevt_signal_name",1344,Recursive
"smr_csi_process_req_cb",1344,Recursive
"sns_dd_acc_bma2x2_config_range",1344,Recursive
"sns_dd_al3320b_update_registers",1344,Recursive
"sns_dd_alsprx_al3320b_enable_sched_data",1344,Recursive
"sns_dd_alsprx_al3320b_reset",1344,Recursive
"sns_dd_alsprx_al3320b_set_attrib",1344,Recursive
"sns_dd_alsprx_al3320b_set_powerstate",1344,Recursive
"sns_dd_alsprx_cm36283_set_als_thresh",1344,Recursive
"sns_dd_alsprx_cm36283_update_registers",1344,Recursive
"sns_dd_alsprx_tmd277x_prx_binary",1344,Recursive
"sns_dd_ap3216c_update_registers",1344,Recursive
"sns_dd_mag_lsm303dlhc_set_attr",1344,Recursive
"sns_dd_mpu6xxx_load_dmp_firmware",1344,Recursive
"sns_dd_mpu6xxx_write_dmp_register",1344,Recursive
"sns_ddf_read_port",1344,Recursive
"sns_debug_put_msg",1344,Recursive
"sns_memmgr_free_sensor_heap_spillover_buffer",1344,Recursive
"sns_memmgr_free_spillover_buffer",1344,Recursive
"sns_memmgr_int_any_free",1344,Recursive
"sns_memmgr_int_any_malloc",1344,Recursive
"sns_memmgr_sensor_heap_int_any_free",1344,Recursive
"sns_os_task_create_ext",1344,Recursive
"sns_rh_mr_smr_process_req_cb",1344,Recursive
"sns_sam_delete_algo_inst",1344,Recursive
"sns_sam_mr_resp_cb",1344,Recursive
"sns_sam_pm_vote_mips",1344,Recursive
"sns_sam_reg_timer",1344,Recursive
"sns_scm_q_put",1344,Recursive
"sns_scm_reg_resp_cb",1344,Recursive
"sns_scm_sam_ind_cb",1344,Recursive
"sns_scm_sam_resp_cb",1344,Recursive
"sns_scm_smgr_ind_cb",1344,Recursive
"sns_scm_smgr_int_ind_cb",1344,Recursive
"sns_scm_smgr_int_resp_cb",1344,Recursive
"sns_scm_smgr_resp_cb",1344,Recursive
"sns_smgr_handle_new_sample",1344,Recursive
"sns_smgr_mr_put_msg",1344,Recursive
"tmd277x_update_registers",1344,Recursive
"tmd277x_write_wtime",1344,Recursive
"yas_set_offset",1344,Recursive
"ams_i2c_write_byte",1336,Recursive
"bma2x2_set_slope_no_mot_threshold",1336,Recursive
"bma2x2_set_slope_threshold",1336,Recursive
"bmg_write_wrapper",1336,Recursive
"qmi_csi_xport_recv",1336,Recursive
"rcecb_create_name",1336,Recursive
"rcevt_create_name",1336,Recursive
"rfs_rfsa_close",1336,Recursive
"sns_als_max44006_driver_update_int_thresh.constprop.13",1336,Recursive
"sns_dd_als_isl29033_set_threshold",1336,Recursive
"sns_dd_alsprx_ap3216c_enable_sched_data",1336,Recursive
"sns_dd_alsprx_cm36283_set_prx_thresh",1336,Recursive
"sns_dd_gyro3050_config_range_lpfbw",1336,Recursive
"sns_dd_press_lps331ap_set_attr",1336,Recursive
"sns_ddf_memhandler_malloc",1336,Recursive
"sns_sam_get_modem_info",1336,Recursive
"sns_sam_init_fw",1336,Recursive
"sns_sam_reg_init_timer",1336,Recursive
"sns_scm_reg_init_timer",1336,Recursive
"sns_smgr_update_power_state",1336,Recursive
"sns_ssm_time_init",1336,Recursive
"yas_set_measure",1336,Recursive
"DAL_StringDeviceAttachRemote",1328,Recursive
"alps_dd_hscdtd_reset",1328,Recursive
"alps_dd_hscdtd_set_mode",1328,Recursive
"alps_mag_reset",1328,Recursive
"ams_i2c_write_word",1328,Recursive
"apds9950_dd_update_intg_time",1328,Recursive
"atm_sensor_ifi2c_write",1328,Recursive
"atm_sensor_ifsys_alloc",1328,Recursive
"bmi160_sbus_write_wrapper",1328,Recursive
"encode_and_send.constprop.2",1328,Recursive
"internal_send",1328,Recursive
"ipc_router_qdi_worker",1328,Recursive
"ltl_delete",1328,Recursive
"ltl_insert",1328,Recursive
"ltl_search",1328,Recursive
"mpu6515_set_lowpass",1328,Recursive
"prout",1328,Recursive
"prout",1328,Recursive
"qmi_client_init",1328,Recursive
"rcecb_search_context_name",1328,Recursive
"rcevt_internal_register_sigex_add",1328,Recursive
"rcinit_internal_start_qurttask",1328,Recursive
"rfsa_close",1328,Recursive
"sns_dd_acc_lis3dh_disable_int",1328,Recursive
"sns_dd_acc_lis3dh_reset",1328,Recursive
"sns_dd_acc_lis3dh_set_datarate",1328,Recursive
"sns_dd_acc_lis3dsh_disable_dbt",1328,Recursive
"sns_dd_acc_lis3dsh_disable_md",1328,Recursive
"sns_dd_acc_lis3dsh_reset",1328,Recursive
"sns_dd_als_isl29033_default_config",1328,Recursive
"sns_dd_als_max44006_init_normal.part.4",1328,Recursive
"sns_dd_apds99xx_set_prx_factor",1328,Recursive
"sns_dd_apds99xx_update_intg_time",1328,Recursive
"sns_dd_gyr_enable_sched",1328,Recursive
"sns_dd_gyr_l3g4200d_reset",1328,Recursive
"sns_dd_gyr_reset",1328,Recursive
"sns_dd_isl29147_prx_set_cycle_time",1328,Recursive
"sns_dd_lsm303d_reset",1328,Recursive
"sns_dd_mag_lsm303dlhc_reset",1328,Recursive
"sns_dd_max44006_write_all_gain_regs.part.5",1328,Recursive
"sns_dd_mpu6xxx_set_lowpass",1328,Recursive
"sns_dd_press_lps331ap_reset",1328,Recursive
"sns_ddf_write_port_byte",1328,Recursive
"sns_rh_cancel_restricted_service",1328,Recursive
"sns_sam_reg_algo_svc",1328,Recursive
"sns_sam_uimage_exit",1328,Recursive
"sns_smgr_exit_bigimage",1328,Recursive
"timer_client_init",1328,Recursive
"DAL_StringDeviceAttach",1320,Recursive
"ams_i2c_write_buf",1320,Recursive
"ams_i2c_write_buf_db",1320,Recursive
"ams_i2c_write_spec_func",1320,Recursive
"ams_i2c_write_word_db",1320,Recursive
"apds9950_dd_clear_int_reg",1320,Recursive
"apds9950_dd_prx_rsp",1320,Recursive
"apds9950_dd_set_als_thresh",1320,Recursive
"apds9950_dd_set_prx_thresh",1320,Recursive
"apds9950_dd_set_resolution",1320,Recursive
"bma2x2_smbus_write_byte",1320,Recursive
"bmg160_sbus_write",1320,Recursive
"bmi160_read_fifo_bytes",1320,Recursive
"bmp_write_wrapper",1320,Recursive
"debug_connect_cb",1320,Recursive
"matrix_float_malloc",1320,Recursive
"mpu6515_write_mpu_reg",1320,Recursive
"puts",1320,Recursive
"qmi_client_send_raw_msg_async",1320,Recursive
"qmi_client_send_raw_msg_sync",1320,Recursive
"rcecb_getcontexts_name",1320,Recursive
"rcecb_register_add",1320,Recursive
"rcecb_search_name",1320,Recursive
"rcevt_search_name",1320,Recursive
"sns_dd_al3320b_write_byte",1320,Recursive
"sns_dd_al3320b_write_word",1320,Recursive
"sns_dd_alsprx_cm36283_write_word",1320,Recursive
"sns_dd_alt_bmp085_start_measure_pressure",1320,Recursive
"sns_dd_alt_bmp085_start_measure_temperature",1320,Recursive
"sns_dd_ap3216c_write_byte",1320,Recursive
"sns_dd_ap3216c_write_word",1320,Recursive
"sns_dd_apds99xx_clear_int_reg",1320,Recursive
"sns_dd_apds99xx_prx_rsp",1320,Recursive
"sns_dd_apds99xx_set_als_thresh",1320,Recursive
"sns_dd_apds99xx_set_prx_thresh",1320,Recursive
"sns_dd_apds99xx_set_resolution",1320,Recursive
"sns_dd_max44006_reset_chip.isra.1",1320,Recursive
"sns_dd_mmc3xxx_set_attr",1320,Recursive
"sns_dd_mpu6500_set_lp_accel_odr",1320,Recursive
"sns_dd_press_enable_FIFO",1320,Recursive
"sns_ddf_malloc",1320,Recursive
"sns_ddf_read_port_u32_count",1320,Recursive
"sns_em_create_timer_obj",1320,Recursive
"sns_rh_get_latest_sample_timestamp",1320,Recursive
"sns_sam_mr_connect_cb",1320,Recursive
"sns_sam_mr_delete_algo_inst",1320,Recursive
"sns_sam_mr_init",1320,Recursive
"sns_sam_pm_init",1320,Recursive
"sns_sam_uimage_vote_enter",1320,Recursive
"sns_smgr_enter_bigimage",1320,Recursive
"sns_smgr_update_ewur",1320,Recursive
"sns_smgr_vote_image_mode",1320,Recursive
"sns_utils_place_uimge_hold",1320,Recursive
"sns_utils_remove_uimage_hold",1320,Recursive
"tmd277x_write_byte",1320,Recursive
"tmd277x_write_spec_func",1320,Recursive
"tmd277x_write_word",1320,Recursive
"yas_write.constprop.4",1320,Recursive
"MMPM_Init",1312,Recursive
"MMPM_Init_Ext",1312,Recursive
"fwrite",1312,Recursive
"pthread_cond_wait",1312,Recursive
"pthread_mutex_lock",1312,Recursive
"pthread_mutex_trylock",1312,Recursive
"rcecb_map_handle",1312,Recursive
"rcecb_map_name",1312,Recursive
"rcecb_search_handle",1312,Recursive
"rcevt_map_handle",1312,Recursive
"rcevt_map_name",1312,Recursive
"rcevt_search_handle",1312,Recursive
"rfsa_thread_lock",1312,Recursive
"sns_em_init",1312,Recursive
"sns_heap_init",1312,Recursive
"sns_memmgr_add_to_spillover_list",1312,Recursive
"sns_sam_client_init_fw",1312,Recursive
"sns_sam_client_release_cb",1312,Recursive
"sns_sam_ind_init_fw",1312,Recursive
"sns_sam_service_init_fw",1312,Recursive
"sns_smgr_update_maxsensors",1312,Recursive
"sns_uimg_utils_init",1312,Recursive
"ADSPPM_Init_Client",1304,Recursive
"SNS_OS_MALLOC.isra.0",1304,Recursive
"SNS_OS_MALLOC.isra.0",1304,Recursive
"SNS_OS_MALLOC.isra.0",1304,Recursive
"SNS_OS_MALLOC.isra.0",1304,Recursive
"SNS_OS_MALLOC.isra.0",1304,Recursive
"SNS_OS_MALLOC.isra.0",1304,Recursive
"SNS_OS_MALLOC.isra.0",1304,Recursive
"SNS_OS_MALLOC.isra.0",1304,Recursive
"SNS_OS_MALLOC.isra.1",1304,Recursive
"SNS_OS_MALLOC.isra.1",1304,Recursive
"SNS_OS_MALLOC.isra.1",1304,Recursive
"SNS_OS_MALLOC.isra.4",1304,Recursive
"fputs",1304,Recursive
"q_m_put",1304,Recursive
"sns_ddf_write_port",1304,Recursive
"sns_rh_enter_island",1304,Recursive
"sns_rh_sol_update_items_info",1304,Recursive
"sns_sam_mr_init_algo_inst",1304,Recursive
"sns_sam_reg_algo",1304,Recursive
"sns_scm_qmi_client_init.constprop.6",1304,Recursive
"sns_smgr_update_md_attribute",1304,Recursive
"xport_lookup",1304,Recursive
"Diag_LSM_DeInit",1296,Recursive
"_DoRemoteStringDeviceAttachEx",1296,Recursive
"pthread_cond_broadcast",1296,Recursive
"pthread_cond_signal",1296,Recursive
"qmi_client_get_service_instance",1296,Recursive
"qurt_elite_memory_aligned_malloc",1296,Recursive
"rce_init",1296,Recursive
"rce_nde_pool_alloc",1296,Recursive
"rce_nfy_pool_alloc",1296,Recursive
"rcecb_init",1296,Recursive
"rcevt_init",1296,Recursive
"rcinit_internal_start_daltask",1296,Recursive
"rfsa_client_rc_init",1296,Recursive
"sns_hw_power_rail_config",1296,Recursive
"sns_os_mutex_create",1296,Recursive
"sns_pm_vote_img_mode",1296,Recursive
"sns_rh_leave_island",1296,Recursive
"sns_rh_process_sample",1296,Recursive
"sns_rh_select_item_depot",1296,Recursive
"sns_sam_pm_enter_sleep",1296,Recursive
"sns_sam_pm_exit_sleep",1296,Recursive
"sns_smgr_vote_mips_bw_reqd",1296,Recursive
"xport_send",1296,Recursive
"_DoRemoteStringDeviceAttach",1288,Recursive
"allocate_rfsa_path",1288,Recursive
"atexit",1288,Recursive
"err_inject_crash_init",1288,Recursive
"fputc",1288,Recursive
"pthread_mutex_init",1288,Recursive
"q_init",1288,Recursive
"qmi_cci_loopback_xport_send",1288,Recursive
"rfsa_thread_mutex_init",1288,Recursive
"amssheap_malloc",1280,Recursive
"pthread_barrier_init",1280,Recursive
"pthread_cond_init",1280,Recursive
"qurt_elite_memory_malloc",1280,Recursive
"rce_nde_pool_init",1280,Recursive
"rce_nfy_pool_init",1280,Recursive
"sns_dd_acc_bma2x2_signal_register",1280,Recursive
"sns_dd_ad7146_enable_sched_data",1280,Recursive
"sns_ddf_comm_bus_i2c_read",1280,Recursive
"sns_ddf_comm_bus_i2c_write",1280,Recursive
"sns_hw_send_powerrail_msg_tmr_cb_proc",1280,Recursive
"sns_pm_uimg_enter_timer_cb",1280,Recursive
"sns_smgr_set_power_attr",1280,Recursive
"DiagSvc_Malloc_Init",1272,Recursive
"RegisterForMaskChange.part.0",1272,Recursive
"TASK_ENTRY",1272,Recursive
"TASK_ENTRY",1272,Recursive
"_Atrealloc",1272,Recursive
"_Fofind",1272,Recursive
"_Fwprep",1272,Recursive
"_pthread_stub",1272,Recursive
"memheap_collect_heap_statistics",1272,Recursive
"q_lock_init",1272,Recursive
"qmi_client_notifier_init",1272,Recursive
"sns_hw_send_powerrail_msg",1272,Recursive
"sns_pm_vote_bw",1272,Recursive
"sns_pm_vote_mips",1272,Recursive
"sns_smgr_choose_odr",1272,Recursive
"Diag_LSM_Msg_Init",1264,Recursive
"sns_dd_acc_bma2x2_signal_deregister",1264,Recursive
"sns_dd_hall_bu52061_enable_sched_data",1264,Recursive
"sns_ddf_signal_register",1264,Recursive
"sns_smgr_copy_uimg_depot",1264,Recursive
"sns_smgr_dd_driver_access",1264,Recursive
"__wrap_malloc",1256,Recursive
"bootstrap_exception_handler",1256,Recursive
"rex_create_fake_tcb",1256,Recursive
"sns_pm_internal_vote_ddr_bw",1256,Recursive
"sns_smgr_reset_sensor",1256,Recursive
"sns_smgr_set_all_sensors_state",1256,Recursive
"sns_smgr_set_attr",1256,Recursive
"err_inject_crash_diag",1248,Recursive
